k_time,flow_id,source_sensor,path_to_car,rate_mbps
71,698,"(8, 23)","[(8, 23), (9, 23), (10, 23), (11, 23), (12, 23), (13, 23), (13, 24), (13, 25)] -> Car-2",4.588293778674423
71,701,"(8, 24)","[(8, 24), (9, 24), (10, 24), (11, 24), (12, 24), (13, 24), (13, 25)] -> Car-2",5
71,716,"(8, 29)","[(8, 29), (9, 29), (10, 29), (11, 29), (12, 29), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",1.398464294324306
71,719,"(8, 30)","[(8, 30), (9, 30), (10, 30), (11, 30), (12, 30), (13, 30), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",5
71,722,"(9, 1)","[(9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (13, 2), (13, 3), (13, 4), (13, 5), (13, 6)] -> Car-0",5
71,725,"(9, 2)","[(9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (13, 3), (13, 4), (13, 5), (13, 6)] -> Car-0",5
71,728,"(9, 3)","[(9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (15, 4), (15, 5)] -> Car-0",5
71,731,"(9, 4)","[(9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (15, 5)] -> Car-0",5
71,740,"(9, 7)","[(9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (13, 6)] -> Car-0",5
71,743,"(9, 8)","[(9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (13, 7), (13, 6)] -> Car-0",5
71,746,"(9, 9)","[(9, 9), (10, 9), (11, 9), (12, 9), (13, 9), (14, 9), (14, 8), (14, 7), (14, 6)] -> Car-0",5
71,749,"(9, 10)","[(9, 10), (10, 10), (11, 10), (12, 10), (13, 10), (14, 10), (14, 9), (14, 8), (14, 7), (14, 6)] -> Car-0",5
71,752,"(9, 11)","[(9, 11), (10, 11), (11, 11), (12, 11), (13, 11), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",2.4891153231884724
71,755,"(9, 12)","[(9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (15, 13), (15, 14), (15, 15)] -> Car-1",5
71,758,"(9, 13)","[(9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (15, 14), (15, 15)] -> Car-1",5
71,761,"(9, 14)","[(9, 14), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (14, 15), (14, 16)] -> Car-1",5
71,770,"(9, 17)","[(9, 17), (10, 17), (11, 17), (12, 17), (13, 17), (13, 16)] -> Car-1",5
71,773,"(9, 18)","[(9, 18), (10, 18), (11, 18), (12, 18), (13, 18), (14, 18), (14, 17), (14, 16)] -> Car-1",5
71,776,"(9, 19)","[(9, 19), (10, 19), (11, 19), (12, 19), (13, 19), (14, 19), (14, 18), (14, 17), (14, 16)] -> Car-1",5
71,779,"(9, 20)","[(9, 20), (10, 20), (11, 20), (12, 20), (13, 20), (14, 20), (15, 20), (15, 19), (15, 18), (15, 17), (15, 16)] -> Car-1",5
71,782,"(9, 21)","[(9, 21), (10, 21), (11, 21), (12, 21), (13, 21), (14, 21), (14, 22), (14, 23), (14, 24), (14, 25)] -> Car-2",5
71,785,"(9, 22)","[(9, 22), (10, 22), (11, 22), (12, 22), (13, 22), (14, 22), (14, 23), (14, 24), (14, 25)] -> Car-2",5
71,788,"(9, 23)","[(9, 23), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (15, 25)] -> Car-2",5
71,791,"(9, 24)","[(9, 24), (10, 24), (11, 24), (12, 24), (13, 24), (14, 24), (15, 24), (15, 25)] -> Car-2",5
71,800,"(9, 27)","[(9, 27), (10, 27), (11, 27), (12, 27), (13, 27), (14, 27), (14, 26)] -> Car-2",5
71,803,"(9, 28)","[(9, 28), (10, 28), (11, 28), (12, 28), (13, 28), (14, 28), (14, 27), (14, 26)] -> Car-2",5
71,806,"(9, 29)","[(9, 29), (10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (15, 28), (15, 27), (15, 26)] -> Car-2",5
71,809,"(9, 30)","[(9, 30), (10, 30), (11, 30), (12, 30), (13, 30), (14, 30), (15, 30), (15, 29), (15, 28), (15, 27), (15, 26)] -> Car-2",5
71,830,"(10, 7)","[(10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (15, 7), (15, 6)] -> Car-0",5
71,833,"(10, 8)","[(10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (15, 7), (15, 6)] -> Car-0",5
71,842,"(10, 11)","[(10, 11), (11, 11), (12, 11), (13, 11), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",2.4891153231884724
71,845,"(10, 12)","[(10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",0.02176935362305521
71,860,"(10, 17)","[(10, 17), (11, 17), (12, 17), (13, 17), (14, 17), (15, 17), (15, 16)] -> Car-1",5
71,863,"(10, 18)","[(10, 18), (11, 18), (12, 18), (13, 18), (13, 17), (13, 16)] -> Car-1",0.7941790600599372
71,869,"(10, 20)","[(10, 20), (11, 20), (12, 20), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",0.4117062213255771
71,890,"(10, 27)","[(10, 27), (11, 27), (12, 27), (13, 27), (13, 26)] -> Car-2",3.601535705675694
72,752,"(9, 11)","[(9, 11), (10, 11), (11, 11), (12, 11), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",5
72,761,"(9, 14)","[(9, 14), (10, 14), (11, 14), (12, 14), (13, 14), (13, 15)] -> Car-1",5
72,782,"(9, 21)","[(9, 21), (10, 21), (11, 21), (12, 21), (13, 21), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",1.800767852837847
72,791,"(9, 24)","[(9, 24), (10, 24), (11, 24), (12, 24), (13, 24), (13, 25)] -> Car-2",4.405117428547669
72,803,"(9, 28)","[(9, 28), (10, 28), (11, 28), (12, 28), (13, 28), (13, 27), (13, 26)] -> Car-2",1.800767852837847
72,806,"(9, 29)","[(9, 29), (10, 29), (11, 29), (12, 29), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",1.800767852837847
72,809,"(9, 30)","[(9, 30), (10, 30), (11, 30), (12, 30), (13, 30), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",1.800767852837847
72,812,"(10, 1)","[(10, 1), (11, 1), (12, 1), (13, 1), (13, 2), (13, 3), (13, 4), (13, 5)] -> Car-0",5
72,815,"(10, 2)","[(10, 2), (11, 2), (12, 2), (13, 2), (13, 3), (13, 4), (13, 5)] -> Car-0",5
72,818,"(10, 3)","[(10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (14, 4), (14, 5)] -> Car-0",5
72,821,"(10, 4)","[(10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (14, 5)] -> Car-0",5
72,830,"(10, 7)","[(10, 7), (11, 7), (12, 7), (13, 7), (13, 6)] -> Car-0",5
72,833,"(10, 8)","[(10, 8), (11, 8), (12, 8), (13, 8), (13, 7), (13, 6)] -> Car-0",5
72,836,"(10, 9)","[(10, 9), (11, 9), (12, 9), (13, 9), (14, 9), (14, 8), (14, 7), (14, 6)] -> Car-0",5
72,839,"(10, 10)","[(10, 10), (11, 10), (12, 10), (13, 10), (14, 10), (14, 9), (14, 8), (14, 7), (14, 6)] -> Car-0",5
72,842,"(10, 11)","[(10, 11), (11, 11), (12, 11), (13, 11), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",5
72,845,"(10, 12)","[(10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",5
72,848,"(10, 13)","[(10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (15, 14), (15, 15)] -> Car-1",5
72,851,"(10, 14)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (15, 15)] -> Car-1",5
72,860,"(10, 17)","[(10, 17), (11, 17), (12, 17), (13, 17), (13, 16)] -> Car-1",5
72,863,"(10, 18)","[(10, 18), (11, 18), (12, 18), (13, 18), (13, 17), (13, 16)] -> Car-1",5
72,866,"(10, 19)","[(10, 19), (11, 19), (12, 19), (13, 19), (14, 19), (14, 18), (14, 17), (14, 16)] -> Car-1",5
72,869,"(10, 20)","[(10, 20), (11, 20), (12, 20), (13, 20), (14, 20), (14, 19), (14, 18), (14, 17), (14, 16)] -> Car-1",5
72,872,"(10, 21)","[(10, 21), (11, 21), (12, 21), (13, 21), (14, 21), (14, 22), (14, 23), (14, 24), (14, 25)] -> Car-2",5
72,875,"(10, 22)","[(10, 22), (11, 22), (12, 22), (13, 22), (14, 22), (14, 23), (14, 24), (14, 25)] -> Car-2",5
72,878,"(10, 23)","[(10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (15, 25)] -> Car-2",5
72,881,"(10, 24)","[(10, 24), (11, 24), (12, 24), (13, 24), (14, 24), (15, 24), (15, 25)] -> Car-2",5
72,890,"(10, 27)","[(10, 27), (11, 27), (12, 27), (13, 27), (14, 27), (14, 26)] -> Car-2",5
72,893,"(10, 28)","[(10, 28), (11, 28), (12, 28), (13, 28), (14, 28), (14, 27), (14, 26)] -> Car-2",5
72,896,"(10, 29)","[(10, 29), (11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (15, 28), (15, 27), (15, 26)] -> Car-2",5
72,899,"(10, 30)","[(10, 30), (11, 30), (12, 30), (13, 30), (14, 30), (15, 30), (15, 29), (15, 28), (15, 27), (15, 26)] -> Car-2",5
72,902,"(11, 1)","[(11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (15, 2), (15, 3), (15, 4), (15, 5)] -> Car-0",5
72,905,"(11, 2)","[(11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (15, 3), (15, 4), (15, 5)] -> Car-0",5
72,920,"(11, 7)","[(11, 7), (12, 7), (13, 7), (14, 7), (15, 7), (15, 6), (15, 5)] -> Car-0",5
72,923,"(11, 8)","[(11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (15, 7), (15, 6), (15, 5)] -> Car-0",5
72,950,"(11, 17)","[(11, 17), (12, 17), (13, 17), (14, 17), (15, 17), (15, 16)] -> Car-1",5
72,953,"(11, 18)","[(11, 18), (12, 18), (13, 18), (14, 18), (15, 18), (15, 17), (15, 16)] -> Car-1",5
72,959,"(11, 20)","[(11, 20), (12, 20), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",3.794114718614484
72,980,"(11, 27)","[(11, 27), (12, 27), (13, 27), (13, 26)] -> Car-2",4.597696441486459
73,752,"(9, 11)","[(9, 11), (10, 11), (11, 11), (12, 11), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",2.5108846768115276
73,812,"(10, 1)","[(10, 1), (11, 1), (12, 1), (13, 1), (13, 2), (13, 3), (13, 4), (13, 5)] -> Car-0",5
73,815,"(10, 2)","[(10, 2), (11, 2), (12, 2), (13, 2), (13, 3), (13, 4), (13, 5)] -> Car-0",5
73,818,"(10, 3)","[(10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (14, 4), (14, 5)] -> Car-0",5
73,821,"(10, 4)","[(10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (14, 5)] -> Car-0",5
73,836,"(10, 9)","[(10, 9), (11, 9), (12, 9), (13, 9), (13, 8), (13, 7), (13, 6)] -> Car-0",5
73,839,"(10, 10)","[(10, 10), (11, 10), (12, 10), (13, 10), (13, 9), (13, 8), (13, 7), (13, 6)] -> Car-0",5
73,842,"(10, 11)","[(10, 11), (11, 11), (12, 11), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",2.5108846768115276
73,845,"(10, 12)","[(10, 12), (11, 12), (12, 12), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",4.978230646376945
73,848,"(10, 13)","[(10, 13), (11, 13), (12, 13), (13, 13), (14, 13), (14, 14), (14, 15)] -> Car-1",5
73,851,"(10, 14)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (14, 15)] -> Car-1",5
73,863,"(10, 18)","[(10, 18), (11, 18), (12, 18), (13, 18), (13, 17), (13, 16)] -> Car-1",4.205820939940063
73,866,"(10, 19)","[(10, 19), (11, 19), (12, 19), (13, 19), (13, 18), (13, 17), (13, 16)] -> Car-1",5
73,869,"(10, 20)","[(10, 20), (11, 20), (12, 20), (13, 20), (14, 20), (14, 19), (14, 18), (14, 17), (14, 16)] -> Car-1",4.588293778674423
73,872,"(10, 21)","[(10, 21), (11, 21), (12, 21), (13, 21), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",5
73,875,"(10, 22)","[(10, 22), (11, 22), (12, 22), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",5
73,878,"(10, 23)","[(10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (14, 24), (14, 25)] -> Car-2",5
73,881,"(10, 24)","[(10, 24), (11, 24), (12, 24), (13, 24), (14, 24), (14, 25)] -> Car-2",5
73,893,"(10, 28)","[(10, 28), (11, 28), (12, 28), (13, 28), (13, 27), (13, 26), (13, 25)] -> Car-2",4.597696441486459
73,896,"(10, 29)","[(10, 29), (11, 29), (12, 29), (13, 29), (13, 28), (13, 27), (13, 26), (13, 25)] -> Car-2",5
73,899,"(10, 30)","[(10, 30), (11, 30), (12, 30), (13, 30), (14, 30), (14, 29), (14, 28), (14, 27), (14, 26)] -> Car-2",5
73,902,"(11, 1)","[(11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (15, 2), (15, 3), (15, 4), (15, 5)] -> Car-0",5
73,905,"(11, 2)","[(11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (15, 3), (15, 4), (15, 5)] -> Car-0",5
73,920,"(11, 7)","[(11, 7), (12, 7), (13, 7), (14, 7), (14, 6)] -> Car-0",5
73,923,"(11, 8)","[(11, 8), (12, 8), (13, 8), (14, 8), (14, 7), (14, 6)] -> Car-0",5
73,926,"(11, 9)","[(11, 9), (12, 9), (13, 9), (14, 9), (15, 9), (15, 8), (15, 7), (15, 6), (15, 5)] -> Car-0",5
73,929,"(11, 10)","[(11, 10), (12, 10), (13, 10), (14, 10), (15, 10), (15, 9), (15, 8), (15, 7), (15, 6)] -> Car-0",3.182172198692761
73,935,"(11, 12)","[(11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (15, 13), (15, 14), (15, 15)] -> Car-1",0.7554538115437478
73,938,"(11, 13)","[(11, 13), (12, 13), (13, 13), (14, 13), (15, 13), (15, 14), (15, 15), (15, 16)] -> Car-1",5
73,941,"(11, 14)","[(11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (15, 15), (15, 16)] -> Car-1",4.244546188456253
73,950,"(11, 17)","[(11, 17), (12, 17), (13, 17), (14, 17), (14, 16)] -> Car-1",5
73,953,"(11, 18)","[(11, 18), (12, 18), (13, 18), (14, 18), (15, 18), (15, 17), (15, 16)] -> Car-1",5
73,956,"(11, 19)","[(11, 19), (12, 19), (13, 19), (14, 19), (15, 19), (15, 18), (15, 17), (15, 16)] -> Car-1",5
73,959,"(11, 20)","[(11, 20), (12, 20), (13, 20), (13, 19), (13, 18), (13, 17), (13, 16)] -> Car-1",0.7941790600599372
73,962,"(11, 21)","[(11, 21), (12, 21), (13, 21), (14, 21), (14, 20), (14, 19), (14, 18), (14, 17), (14, 16)] -> Car-1",0.4117062213255771
73,965,"(11, 22)","[(11, 22), (12, 22), (13, 22), (14, 22), (15, 22), (15, 23), (15, 24), (15, 25)] -> Car-2",5
73,968,"(11, 23)","[(11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (15, 25)] -> Car-2",5
73,980,"(11, 27)","[(11, 27), (12, 27), (13, 27), (14, 27), (14, 26)] -> Car-2",5
73,983,"(11, 28)","[(11, 28), (12, 28), (13, 28), (14, 28), (15, 28), (15, 27), (15, 26)] -> Car-2",5
73,986,"(11, 29)","[(11, 29), (12, 29), (13, 29), (14, 29), (15, 29), (15, 28), (15, 27), (15, 26)] -> Car-2",5
73,989,"(11, 30)","[(11, 30), (12, 30), (13, 30), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",0.40230355851354105
73,1010,"(12, 7)","[(12, 7), (13, 7), (14, 7), (15, 7), (15, 6)] -> Car-0",1.817827801307239
74,908,"(11, 3)","[(11, 3), (12, 3), (13, 3), (13, 4), (13, 5)] -> Car-0",5
74,911,"(11, 4)","[(11, 4), (12, 4), (13, 4), (13, 5)] -> Car-0",5
74,926,"(11, 9)","[(11, 9), (12, 9), (13, 9), (13, 8), (13, 7), (13, 6)] -> Car-0",5
74,929,"(11, 10)","[(11, 10), (12, 10), (13, 10), (13, 9), (13, 8), (13, 7), (13, 6)] -> Car-0",5
74,932,"(11, 11)","[(11, 11), (12, 11), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",5
74,935,"(11, 12)","[(11, 12), (12, 12), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",5
74,938,"(11, 13)","[(11, 13), (12, 13), (13, 13), (14, 13), (14, 14), (14, 15)] -> Car-1",5
74,941,"(11, 14)","[(11, 14), (12, 14), (13, 14), (14, 14), (14, 15)] -> Car-1",5
74,956,"(11, 19)","[(11, 19), (12, 19), (13, 19), (13, 18), (13, 17), (13, 16)] -> Car-1",5
74,959,"(11, 20)","[(11, 20), (12, 20), (13, 20), (13, 19), (13, 18), (13, 17), (13, 16)] -> Car-1",5
74,962,"(11, 21)","[(11, 21), (12, 21), (13, 21), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",5
74,965,"(11, 22)","[(11, 22), (12, 22), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",5
74,968,"(11, 23)","[(11, 23), (12, 23), (13, 23), (14, 23), (14, 24), (14, 25)] -> Car-2",5
74,971,"(11, 24)","[(11, 24), (12, 24), (13, 24), (14, 24), (14, 25)] -> Car-2",5
74,980,"(11, 27)","[(11, 27), (12, 27), (13, 27), (13, 26)] -> Car-2",0.40230355851354105
74,983,"(11, 28)","[(11, 28), (12, 28), (13, 28), (13, 27), (13, 26)] -> Car-2",5
74,986,"(11, 29)","[(11, 29), (12, 29), (13, 29), (14, 29), (14, 28), (14, 27), (14, 26)] -> Car-2",5
74,989,"(11, 30)","[(11, 30), (12, 30), (13, 30), (14, 30), (14, 29), (14, 28), (14, 27), (14, 26)] -> Car-2",5
74,992,"(12, 1)","[(12, 1), (13, 1), (14, 1), (14, 2), (14, 3), (14, 4), (14, 5)] -> Car-0",5
74,995,"(12, 2)","[(12, 2), (13, 2), (14, 2), (14, 3), (14, 4), (14, 5)] -> Car-0",5
74,998,"(12, 3)","[(12, 3), (13, 3), (14, 3), (15, 3), (15, 4), (15, 5)] -> Car-0",5
74,1001,"(12, 4)","[(12, 4), (13, 4), (14, 4), (15, 4), (15, 5)] -> Car-0",5
74,1010,"(12, 7)","[(12, 7), (13, 7), (14, 7), (14, 6)] -> Car-0",5
74,1013,"(12, 8)","[(12, 8), (13, 8), (14, 8), (14, 7), (14, 6)] -> Car-0",5
74,1016,"(12, 9)","[(12, 9), (13, 9), (14, 9), (15, 9), (15, 8), (15, 7), (15, 6)] -> Car-0",5
74,1019,"(12, 10)","[(12, 10), (13, 10), (14, 10), (15, 10), (15, 9), (15, 8), (15, 7), (15, 6)] -> Car-0",5
74,1025,"(12, 12)","[(12, 12), (13, 12), (14, 12), (15, 12), (15, 13), (15, 14), (15, 15)] -> Car-1",5
74,1028,"(12, 13)","[(12, 13), (13, 13), (14, 13), (15, 13), (15, 14), (15, 15)] -> Car-1",5
74,1040,"(12, 17)","[(12, 17), (13, 17), (14, 17), (14, 16)] -> Car-1",5
74,1043,"(12, 18)","[(12, 18), (13, 18), (14, 18), (14, 17), (14, 16)] -> Car-1",5
74,1046,"(12, 19)","[(12, 19), (13, 19), (14, 19), (15, 19), (15, 18), (15, 17), (15, 16)] -> Car-1",5
74,1049,"(12, 20)","[(12, 20), (13, 20), (14, 20), (15, 20), (15, 19), (15, 18), (15, 17), (15, 16)] -> Car-1",5
74,1055,"(12, 22)","[(12, 22), (13, 22), (14, 22), (15, 22), (15, 23), (15, 24), (15, 25)] -> Car-2",5
74,1058,"(12, 23)","[(12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (15, 25)] -> Car-2",5
74,1070,"(12, 27)","[(12, 27), (13, 27), (14, 27), (15, 27), (15, 26)] -> Car-2",5
74,1073,"(12, 28)","[(12, 28), (13, 28), (14, 28), (15, 28), (15, 27), (15, 26)] -> Car-2",5
74,1076,"(12, 29)","[(12, 29), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",4.597696441486459
75,908,"(11, 3)","[(11, 3), (12, 3), (13, 3), (13, 4), (13, 5)] -> Car-0",5
75,911,"(11, 4)","[(11, 4), (12, 4), (13, 4), (13, 5)] -> Car-0",5
75,929,"(11, 10)","[(11, 10), (12, 10), (13, 10), (13, 9), (13, 8), (13, 7), (13, 6)] -> Car-0",1.8178278013072386
75,932,"(11, 11)","[(11, 11), (12, 11), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",5
75,935,"(11, 12)","[(11, 12), (12, 12), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",4.244546188456253
75,941,"(11, 14)","[(11, 14), (12, 14), (13, 14), (13, 15)] -> Car-1",0.755453811543747
75,959,"(11, 20)","[(11, 20), (12, 20), (13, 20), (13, 19), (13, 18), (13, 17), (13, 16)] -> Car-1",0.4117062213255789
75,962,"(11, 21)","[(11, 21), (12, 21), (13, 21), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",4.588293778674423
75,971,"(11, 24)","[(11, 24), (12, 24), (13, 24), (13, 25)] -> Car-2",5
75,989,"(11, 30)","[(11, 30), (12, 30), (13, 30), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",4.597696441486459
75,992,"(12, 1)","[(12, 1), (13, 1), (14, 1), (14, 2), (14, 3), (14, 4), (14, 5)] -> Car-0",5
75,995,"(12, 2)","[(12, 2), (13, 2), (14, 2), (14, 3), (14, 4), (14, 5)] -> Car-0",5
75,998,"(12, 3)","[(12, 3), (13, 3), (14, 3), (15, 3), (15, 4), (15, 5)] -> Car-0",5
75,1001,"(12, 4)","[(12, 4), (13, 4), (14, 4), (15, 4), (15, 5)] -> Car-0",5
75,1010,"(12, 7)","[(12, 7), (13, 7), (13, 6)] -> Car-0",3.1821721986927614
75,1013,"(12, 8)","[(12, 8), (13, 8), (13, 7), (13, 6)] -> Car-0",5
75,1016,"(12, 9)","[(12, 9), (13, 9), (14, 9), (14, 8), (14, 7), (14, 6)] -> Car-0",5
75,1019,"(12, 10)","[(12, 10), (13, 10), (14, 10), (14, 9), (14, 8), (14, 7), (14, 6)] -> Car-0",5
75,1022,"(12, 11)","[(12, 11), (13, 11), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",5
75,1025,"(12, 12)","[(12, 12), (13, 12), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",5
75,1028,"(12, 13)","[(12, 13), (13, 13), (14, 13), (15, 13), (15, 14), (15, 15)] -> Car-1",5
75,1031,"(12, 14)","[(12, 14), (13, 14), (14, 14), (15, 14), (15, 15)] -> Car-1",5
75,1040,"(12, 17)","[(12, 17), (13, 17), (13, 16)] -> Car-1",5
75,1043,"(12, 18)","[(12, 18), (13, 18), (14, 18), (14, 17), (14, 16), (14, 15)] -> Car-1",5
75,1046,"(12, 19)","[(12, 19), (13, 19), (14, 19), (14, 18), (14, 17), (14, 16), (14, 15)] -> Car-1",5
75,1049,"(12, 20)","[(12, 20), (13, 20), (13, 19), (13, 18), (13, 17), (13, 16)] -> Car-1",4.588293778674421
75,1052,"(12, 21)","[(12, 21), (13, 21), (14, 21), (14, 22), (14, 23), (14, 24), (14, 25)] -> Car-2",5
75,1055,"(12, 22)","[(12, 22), (13, 22), (14, 22), (14, 23), (14, 24), (14, 25)] -> Car-2",5
75,1058,"(12, 23)","[(12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (15, 25)] -> Car-2",5
75,1061,"(12, 24)","[(12, 24), (13, 24), (14, 24), (15, 24), (15, 25)] -> Car-2",5
75,1070,"(12, 27)","[(12, 27), (13, 27), (13, 26)] -> Car-2",5
75,1073,"(12, 28)","[(12, 28), (13, 28), (14, 28), (14, 27), (14, 26), (14, 25)] -> Car-2",5
75,1076,"(12, 29)","[(12, 29), (13, 29), (14, 29), (14, 28), (14, 27), (14, 26), (14, 25)] -> Car-2",5
75,1079,"(12, 30)","[(12, 30), (13, 30), (14, 30), (15, 30), (15, 29), (15, 28), (15, 27), (15, 26)] -> Car-2",5
75,1100,"(13, 7)","[(13, 7), (14, 7), (15, 7), (15, 6)] -> Car-0",5
75,1103,"(13, 8)","[(13, 8), (14, 8), (15, 8), (15, 7), (15, 6)] -> Car-0",5
75,1130,"(13, 17)","[(13, 17), (14, 17), (15, 17), (15, 16), (15, 15)] -> Car-1",5
75,1133,"(13, 18)","[(13, 18), (14, 18), (15, 18), (15, 17), (15, 16), (15, 15)] -> Car-1",5
75,1139,"(13, 20)","[(13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",0.4117062213255771
75,1160,"(13, 27)","[(13, 27), (14, 27), (15, 27), (15, 26)] -> Car-2",5
75,1163,"(13, 28)","[(13, 28), (13, 27), (13, 26)] -> Car-2",0.40230355851354105
76,1022,"(12, 11)","[(12, 11), (13, 11), (13, 12), (13, 13), (13, 14), (13, 15)] -> Car-1",5
76,1031,"(12, 14)","[(12, 14), (13, 14), (13, 15)] -> Car-1",5
76,1049,"(12, 20)","[(12, 20), (13, 20), (13, 19), (13, 18), (13, 17), (13, 16)] -> Car-1",0.4117062213255789
76,1052,"(12, 21)","[(12, 21), (13, 21), (13, 22), (13, 23), (13, 24), (13, 25)] -> Car-2",5
76,1061,"(12, 24)","[(12, 24), (13, 24), (13, 25)] -> Car-2",5
76,1076,"(12, 29)","[(12, 29), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",0.40230355851354105
76,1079,"(12, 30)","[(12, 30), (13, 30), (13, 29), (13, 28), (13, 27), (13, 26)] -> Car-2",5
76,1082,"(13, 1)","[(13, 1), (13, 2), (13, 3), (13, 4), (13, 5)] -> Car-0",5
76,1085,"(13, 2)","[(13, 2), (13, 3), (13, 4), (13, 5)] -> Car-0",5
76,1088,"(13, 3)","[(13, 3), (14, 3), (14, 4), (14, 5)] -> Car-0",5
76,1091,"(13, 4)","[(13, 4), (14, 4), (14, 5)] -> Car-0",5
76,1100,"(13, 7)","[(13, 7), (13, 6)] -> Car-0",5
76,1103,"(13, 8)","[(13, 8), (13, 7), (13, 6)] -> Car-0",5
76,1106,"(13, 9)","[(13, 9), (14, 9), (14, 8), (14, 7), (14, 6), (14, 5)] -> Car-0",5
76,1109,"(13, 10)","[(13, 10), (14, 10), (14, 9), (14, 8), (14, 7), (14, 6), (14, 5)] -> Car-0",5
76,1112,"(13, 11)","[(13, 11), (14, 11), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",5
76,1115,"(13, 12)","[(13, 12), (14, 12), (14, 13), (14, 14), (14, 15)] -> Car-1",5
76,1118,"(13, 13)","[(13, 13), (14, 13), (15, 13), (15, 14), (15, 15)] -> Car-1",5
76,1121,"(13, 14)","[(13, 14), (14, 14), (15, 14), (15, 15)] -> Car-1",5
76,1130,"(13, 17)","[(13, 17), (13, 16)] -> Car-1",5
